Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,914.000000,921.000000,910.150024,915.849976,910.236694,5317983
2018-05-25,916.000000,923.400024,914.450012,920.799988,915.156372,8129520
2018-05-28,924.900024,927.000000,918.099976,920.400024,914.758850,5197835
2018-05-29,921.500000,928.000000,914.400024,917.450012,911.826965,8173396
2018-05-30,914.849976,923.200012,906.599976,916.099976,910.485168,5991222
2018-05-31,921.000000,922.299988,914.549988,921.349976,915.703003,16951801
2018-06-01,920.000000,935.750000,918.450012,930.549988,924.846619,8765835
2018-06-04,933.400024,944.000000,930.549988,940.849976,935.083496,5600357
2018-06-05,942.799988,955.000000,941.000000,947.650024,941.841858,7971524
2018-06-06,947.000000,956.000000,942.650024,954.400024,948.550476,4189483
2018-06-07,954.900024,976.000000,954.450012,971.349976,965.396545,6857300
2018-06-08,966.349976,986.549988,960.599976,984.349976,978.316895,6532599
2018-06-11,987.099976,999.950012,979.049988,982.650024,976.627319,6866053
2018-06-12,983.400024,1000.000000,980.299988,997.150024,991.038452,7445221
2018-06-13,1000.000000,1005.900024,989.500000,1002.500000,996.355652,5926020
2018-06-14,997.450012,1011.799988,987.400024,1007.950012,1001.772278,5484867
2018-06-15,1006.000000,1023.500000,999.250000,1014.200012,1007.983948,11294702
2018-06-18,1008.799988,1020.450012,1007.000000,1015.549988,1009.325684,5652374
2018-06-19,1013.900024,1014.799988,993.650024,996.049988,989.945190,6346101
2018-06-20,996.000000,1022.900024,994.849976,1019.250000,1013.002991,7193824
2018-06-21,1023.450012,1036.000000,1021.299988,1031.949951,1025.625122,10509756
2018-06-22,1028.400024,1029.199951,1008.450012,1012.500000,1006.294373,16169978
2018-06-25,1011.400024,1016.500000,1002.299988,1004.450012,998.293701,5197694
2018-06-26,1006.000000,1006.000000,975.250000,978.950012,972.950012,8068585
2018-06-27,978.500000,985.400024,962.700012,965.849976,965.849976,8958555
2018-06-28,962.000000,968.500000,940.299988,944.950012,944.950012,8581234
2018-06-29,949.099976,975.500000,949.000000,972.450012,972.450012,7966401
2018-07-02,972.349976,972.349976,957.000000,960.599976,960.599976,6660916
2018-07-03,965.000000,978.450012,960.349976,971.299988,971.299988,5067261
2018-07-04,971.799988,992.000000,971.000000,990.099976,990.099976,5000724
2018-07-05,997.000000,1008.400024,958.599976,964.500000,964.500000,18719353
2018-07-06,964.750000,983.000000,964.500000,977.549988,977.549988,9161266
2018-07-09,987.099976,1000.000000,983.500000,997.099976,997.099976,5170189
2018-07-10,1002.750000,1028.500000,1000.000000,1025.699951,1025.699951,10444513
2018-07-11,1025.000000,1040.900024,1017.849976,1038.800049,1038.800049,8665072
2018-07-12,1044.349976,1099.000000,1042.599976,1082.349976,1082.349976,24109297
2018-07-13,1080.500000,1109.000000,1080.000000,1099.800049,1099.800049,17967282
2018-07-16,1099.800049,1108.900024,1073.050049,1076.199951,1076.199951,6595781
2018-07-17,1078.300049,1095.949951,1069.599976,1092.349976,1092.349976,6469256
2018-07-18,1098.400024,1104.599976,1077.300049,1092.550049,1092.550049,4682099
2018-07-19,1093.300049,1115.000000,1086.349976,1104.849976,1104.849976,5433617
2018-07-20,1113.400024,1138.500000,1111.900024,1128.650024,1128.650024,8018150
2018-07-23,1129.800049,1129.800049,1113.099976,1120.300049,1120.300049,5842496
2018-07-24,1122.000000,1126.750000,1107.400024,1110.949951,1110.949951,4469144
2018-07-25,1110.000000,1123.000000,1104.199951,1115.150024,1115.150024,5949680
2018-07-26,1110.099976,1121.500000,1107.800049,1110.650024,1110.650024,6424867
2018-07-27,1119.500000,1137.400024,1112.150024,1129.849976,1129.849976,6679468
2018-07-30,1130.000000,1157.300049,1128.000000,1151.400024,1151.400024,13872467
2018-07-31,1151.000000,1190.400024,1147.150024,1186.000000,1186.000000,13875377
2018-08-01,1190.400024,1202.900024,1185.400024,1192.349976,1192.349976,9704295
2018-08-02,1191.500000,1191.500000,1165.949951,1168.349976,1168.349976,6248975
2018-08-03,1175.000000,1183.500000,1169.550049,1176.949951,1176.949951,6645397
2018-08-06,1176.699951,1196.000000,1175.349976,1192.599976,1192.599976,4016418
2018-08-07,1194.900024,1201.400024,1177.000000,1184.199951,1184.199951,4059460
2018-08-08,1185.000000,1222.500000,1185.000000,1217.699951,1217.699951,7912437
2018-08-09,1221.500000,1231.699951,1212.000000,1217.949951,1217.949951,6846928
2018-08-10,1211.000000,1215.000000,1202.300049,1204.199951,1204.199951,3581210
2018-08-13,1197.550049,1199.949951,1182.699951,1187.699951,1187.699951,4668159
2018-08-14,1190.000000,1217.199951,1184.300049,1210.599976,1210.599976,5299536
2018-08-16,1203.250000,1216.000000,1195.500000,1200.800049,1200.800049,5982490
2018-08-17,1209.000000,1215.400024,1200.050049,1203.750000,1203.750000,3830992
2018-08-20,1207.900024,1236.800049,1207.650024,1234.900024,1234.900024,7607036
2018-08-21,1237.250000,1251.500000,1227.000000,1247.199951,1247.199951,7279641
2018-08-23,1246.300049,1274.000000,1238.400024,1269.449951,1269.449951,7968123
2018-08-24,1265.250000,1279.949951,1260.050049,1277.500000,1277.500000,6652005
2018-08-27,1279.400024,1295.849976,1278.750000,1291.500000,1291.500000,5572177
2018-08-28,1296.000000,1323.000000,1295.000000,1319.000000,1319.000000,8694751
2018-08-29,1316.300049,1329.000000,1290.199951,1294.199951,1294.199951,11077203
2018-08-30,1293.599976,1297.150024,1270.449951,1274.449951,1274.449951,9850042
2018-08-31,1270.000000,1270.000000,1236.599976,1241.650024,1241.650024,15305857
2018-09-03,1245.000000,1257.900024,1226.050049,1229.150024,1229.150024,12200022
2018-09-04,1235.150024,1254.800049,1229.000000,1241.949951,1241.949951,8838770
2018-09-05,1242.500000,1252.650024,1208.500000,1227.000000,1227.000000,10324923
2018-09-06,1230.150024,1265.699951,1225.349976,1261.400024,1261.400024,11195043
2018-09-07,1264.900024,1281.349976,1254.500000,1278.599976,1278.599976,10692787
2018-09-10,1275.000000,1277.000000,1250.099976,1255.849976,1255.849976,7059008
2018-09-11,1259.000000,1268.400024,1234.250000,1237.699951,1237.699951,10874768
2018-09-12,1251.800049,1258.699951,1228.849976,1252.500000,1252.500000,8065553
2018-09-14,1259.400024,1275.599976,1247.650024,1253.150024,1253.150024,7878583
2018-09-17,1250.750000,1250.750000,1221.599976,1225.900024,1225.900024,6754086
2018-09-18,1226.000000,1239.400024,1214.349976,1217.150024,1217.150024,7616412
2018-09-19,1224.000000,1224.000000,1201.000000,1210.750000,1210.750000,11265786
2018-09-21,1219.000000,1237.400024,1183.500000,1217.500000,1217.500000,19070172
2018-09-24,1214.449951,1239.900024,1204.500000,1232.050049,1232.050049,10102589
2018-09-25,1235.500000,1245.000000,1195.000000,1230.599976,1230.599976,9715020
2018-09-26,1239.000000,1253.949951,1227.150024,1251.400024,1251.400024,6396828
2018-09-27,1255.000000,1263.000000,1237.500000,1253.750000,1253.750000,10808749
2018-09-28,1259.900024,1271.699951,1247.300049,1257.949951,1257.949951,11073023
2018-10-01,1257.699951,1257.699951,1204.000000,1231.699951,1231.699951,7332693
2018-10-03,1229.500000,1239.599976,1200.050049,1205.099976,1205.099976,7376575
2018-10-04,1189.500000,1190.400024,1106.000000,1122.250000,1122.250000,23212443
2018-10-05,1099.500000,1115.300049,1038.150024,1048.849976,1048.849976,21943190
2018-10-08,1050.000000,1117.000000,1025.550049,1109.400024,1109.400024,24679428
2018-10-09,1121.650024,1123.300049,1081.199951,1090.050049,1090.050049,10991196
2018-10-10,1093.900024,1115.849976,1084.300049,1102.099976,1102.099976,9502176
2018-10-11,1064.000000,1114.750000,1043.000000,1087.800049,1087.800049,13224172
2018-10-12,1104.949951,1129.000000,1101.900024,1126.550049,1126.550049,9058536
2018-10-15,1129.900024,1146.900024,1118.150024,1139.750000,1139.750000,8871776
2018-10-16,1146.000000,1167.400024,1140.000000,1163.800049,1163.800049,7478601
2018-10-17,1179.000000,1179.349976,1140.000000,1151.300049,1151.300049,12785646
2018-10-19,1100.000000,1111.000000,1070.250000,1101.300049,1101.300049,25421229
2018-10-22,1110.000000,1114.800049,1057.349976,1062.650024,1062.650024,13165542
2018-10-23,1052.750000,1064.699951,1043.650024,1054.699951,1054.699951,10573730
2018-10-24,1074.900024,1075.949951,1031.400024,1045.750000,1045.750000,13655337
2018-10-25,1036.000000,1040.650024,1016.400024,1030.800049,1030.800049,14096237
2018-10-26,1032.900024,1057.000000,1022.000000,1044.900024,1044.900024,9182613
2018-10-29,1046.000000,1093.849976,1046.000000,1087.800049,1087.800049,7671807
2018-10-30,1085.500000,1085.500000,1052.099976,1057.000000,1057.000000,8806701
2018-10-31,1059.000000,1065.849976,1047.000000,1061.250000,1061.250000,16457691
2018-11-01,1067.900024,1067.900024,1050.000000,1056.250000,1056.250000,9396027
2018-11-02,1067.000000,1081.000000,1063.150024,1074.900024,1074.900024,16796200
2018-11-05,1073.449951,1092.699951,1065.000000,1090.300049,1090.300049,7582518
2018-11-06,1094.000000,1112.000000,1091.599976,1104.099976,1104.099976,8634266
2018-11-07,1115.000000,1115.000000,1106.699951,1110.699951,1110.699951,1283997
2018-11-09,1106.250000,1113.800049,1085.000000,1093.449951,1093.449951,10840462
2018-11-12,1097.699951,1098.800049,1074.550049,1080.000000,1080.000000,5801720
2018-11-13,1074.000000,1103.000000,1070.050049,1099.449951,1099.449951,6811587
2018-11-14,1105.050049,1112.650024,1085.500000,1097.949951,1097.949951,7787530
2018-11-15,1096.949951,1103.000000,1086.500000,1096.849976,1096.849976,6831740
2018-11-16,1097.949951,1129.949951,1097.099976,1127.400024,1127.400024,11031889
2018-11-19,1132.900024,1151.699951,1131.000000,1150.000000,1150.000000,7308981
2018-11-20,1145.000000,1155.900024,1130.000000,1137.400024,1137.400024,5719901
2018-11-21,1137.500000,1145.500000,1107.050049,1112.900024,1112.900024,7507812
2018-11-22,1114.500000,1125.349976,1100.099976,1102.849976,1102.849976,5792568
2018-11-26,1109.000000,1117.500000,1097.400024,1109.750000,1109.750000,6386556
2018-11-27,1107.900024,1130.000000,1105.449951,1128.199951,1128.199951,6810228
2018-11-28,1132.449951,1157.750000,1126.300049,1152.650024,1152.650024,8003964
2018-11-29,1161.000000,1179.900024,1160.000000,1168.500000,1168.500000,12636169
2018-11-30,1172.300049,1186.000000,1162.300049,1167.550049,1167.550049,10717448
2018-12-03,1174.900024,1174.900024,1148.500000,1156.449951,1156.449951,5569578
2018-12-04,1158.000000,1158.000000,1142.199951,1152.300049,1152.300049,5192825
2018-12-05,1143.750000,1158.800049,1139.300049,1155.150024,1155.150024,5819618
2018-12-06,1149.000000,1149.000000,1118.250000,1123.650024,1123.650024,5866108
2018-12-07,1129.449951,1136.949951,1108.349976,1133.800049,1133.800049,7214078
2018-12-10,1110.000000,1114.300049,1083.099976,1090.250000,1090.250000,9381544
2018-12-11,1066.000000,1102.099976,1055.000000,1097.550049,1097.550049,13494665
2018-12-12,1099.000000,1113.500000,1087.750000,1110.500000,1110.500000,12605431
2018-12-13,1128.000000,1128.000000,1095.050049,1107.050049,1107.050049,9297518
2018-12-14,1103.099976,1114.900024,1091.800049,1112.199951,1112.199951,7221324
2018-12-17,1115.949951,1133.000000,1111.500000,1129.900024,1129.900024,5064357
2018-12-18,1123.300049,1139.000000,1120.500000,1136.400024,1136.400024,5870928
2018-12-19,1141.500000,1147.300049,1133.199951,1136.800049,1136.800049,7368799
2018-12-20,1121.000000,1132.500000,1116.150024,1128.449951,1128.449951,5764731
2018-12-21,1125.000000,1131.250000,1096.000000,1100.199951,1100.199951,8281941
2018-12-24,1100.900024,1103.199951,1086.550049,1089.150024,1089.150024,4144535
2018-12-26,1085.800049,1100.000000,1065.650024,1098.349976,1098.349976,7210059
2018-12-27,1107.199951,1127.000000,1104.000000,1120.199951,1120.199951,12478000
2018-12-28,1125.500000,1135.250000,1121.199951,1125.550049,1125.550049,7666016
2018-12-31,1130.949951,1133.849976,1116.199951,1121.250000,1121.250000,7222817
2019-01-01,1125.250000,1127.300049,1110.099976,1121.000000,1121.000000,4455850
