Date,Open,High,Low,Close,Adj Close,Volume
2018-10-30,1866.949951,1909.000000,1846.550049,1895.400024,1891.345947,143803
2018-10-31,1904.400024,1944.599976,1878.650024,1937.599976,1933.455566,136726
2018-11-01,1940.099976,1950.000000,1902.550049,1934.599976,1930.462036,98198
2018-11-02,1935.800049,1953.500000,1905.750000,1909.800049,1905.715210,132521
2018-11-05,1914.000000,1926.699951,1885.000000,1889.949951,1885.907471,89179
2018-11-06,1891.000000,1936.000000,1890.000000,1931.949951,1927.817627,94811
2018-11-07,1948.000000,1950.349976,1935.000000,1942.800049,1938.644531,24436
2018-11-09,1955.000000,1962.949951,1904.000000,1909.800049,1905.715210,70524
2018-11-12,1910.000000,1944.849976,1909.800049,1915.900024,1911.802124,80898
2018-11-13,1925.000000,1939.800049,1903.050049,1935.800049,1931.659546,46465
2018-11-14,1935.900024,1935.900024,1872.500000,1880.550049,1876.527710,150552
2018-11-15,1869.000000,1898.949951,1860.000000,1865.500000,1861.509888,367665
2018-11-16,1889.900024,1898.550049,1868.000000,1882.250000,1878.223999,315475
2018-11-19,1896.000000,1907.000000,1867.500000,1902.050049,1897.981689,62108
2018-11-20,1903.000000,1905.949951,1875.099976,1877.750000,1873.733643,67206
2018-11-21,1873.000000,1873.050049,1802.000000,1811.750000,1807.874878,452436
2018-11-22,1822.449951,1847.099976,1810.400024,1815.250000,1811.367310,157701
2018-11-26,1822.900024,1859.500000,1787.000000,1846.099976,1842.151367,171396
2018-11-27,1865.000000,1893.500000,1834.599976,1888.349976,1884.310913,130220
2018-11-28,1897.000000,1982.150024,1883.900024,1976.550049,1972.322388,778970
2018-11-29,2000.000000,2000.000000,1943.650024,1959.449951,1955.258911,193279
2018-11-30,1960.250000,1989.400024,1960.250000,1970.599976,1966.385010,116167
2018-12-03,1980.099976,1990.000000,1969.050049,1982.199951,1977.960205,73374
2018-12-04,1983.000000,2019.300049,1971.500000,2009.400024,2005.102051,164306
2018-12-05,2009.400024,2017.500000,1985.000000,2006.099976,2001.809082,127987
2018-12-06,2000.000000,2017.949951,1981.250000,1991.750000,1987.489868,111506
2018-12-07,1991.750000,2003.849976,1975.000000,1995.949951,1991.680786,101524
2018-12-10,1979.000000,2009.900024,1962.050049,1974.900024,1970.675903,97246
2018-12-11,1973.500000,2009.699951,1961.150024,1998.349976,1994.075684,100894
2018-12-12,1998.349976,2022.050049,1987.099976,2018.699951,2014.382080,466804
2018-12-13,2020.000000,2028.400024,1975.000000,1983.650024,1979.407227,157492
2018-12-14,1995.000000,1995.000000,1975.650024,1989.250000,1984.995117,76627
2018-12-17,1990.150024,2003.000000,1985.500000,1993.250000,1988.986572,62958
2018-12-18,1999.500000,2001.949951,1975.099976,1987.699951,1983.448486,76444
2018-12-19,1985.000000,1985.000000,1960.000000,1967.199951,1962.992310,123115
2018-12-20,1965.000000,1975.449951,1947.000000,1956.349976,1952.165527,143401
2018-12-21,1949.900024,1950.000000,1890.000000,1897.250000,1893.191895,167447
2018-12-24,1901.000000,1938.000000,1901.000000,1915.550049,1911.452881,132496
2018-12-26,1916.000000,1917.949951,1872.000000,1889.500000,1885.458496,111886
2018-12-27,1909.900024,1940.099976,1892.349976,1909.449951,1905.365845,146915
2018-12-28,1909.449951,1921.000000,1893.750000,1895.800049,1891.745117,178358
2018-12-31,1901.000000,1910.150024,1887.000000,1893.550049,1889.499878,155314
2019-01-01,1905.000000,1909.000000,1885.099976,1902.349976,1898.281006,144685
2019-01-02,1907.900024,1933.000000,1900.550049,1923.150024,1919.036621,145042
2019-01-03,1913.500000,1944.000000,1891.699951,1896.449951,1892.393555,155018
2019-01-04,1901.000000,1901.050049,1841.500000,1873.949951,1869.941772,320877
2019-01-07,1891.099976,1909.000000,1880.250000,1896.650024,1892.593262,98867
2019-01-08,1902.000000,1908.000000,1884.000000,1893.050049,1889.000977,84481
2019-01-09,1915.000000,1919.000000,1869.050049,1887.800049,1883.762207,156721
2019-01-10,1904.000000,1906.800049,1874.099976,1888.150024,1884.111450,157549
2019-01-11,1875.000000,1876.050049,1836.099976,1841.949951,1838.010132,530631
2019-01-14,1854.699951,1854.849976,1810.500000,1814.400024,1810.519165,170020
2019-01-15,1813.550049,1868.000000,1809.550049,1864.199951,1860.212646,180669
2019-01-16,1869.949951,1874.800049,1848.550049,1870.099976,1866.099976,105630
2019-01-17,1871.000000,1899.000000,1871.000000,1895.099976,1895.099976,138166
2019-01-18,1887.000000,1904.449951,1877.300049,1900.400024,1900.400024,75507
2019-01-21,1900.400024,1931.300049,1896.550049,1905.800049,1905.800049,145868
2019-01-22,1908.000000,1918.199951,1890.699951,1900.349976,1900.349976,85612
2019-01-23,1900.000000,1907.699951,1874.000000,1879.750000,1879.750000,64588
2019-01-24,1882.000000,1904.500000,1876.000000,1901.750000,1901.750000,83595
2019-01-25,1904.400024,1933.449951,1900.750000,1919.050049,1919.050049,97696
2019-01-28,1931.699951,1958.000000,1929.550049,1951.949951,1951.949951,146761
2019-01-29,1956.000000,1989.800049,1937.300049,1983.150024,1983.150024,126943
2019-01-30,1983.150024,1983.949951,1955.099976,1977.849976,1977.849976,102628
2019-01-31,1988.000000,2019.500000,1985.050049,2014.599976,2014.599976,145616
2019-02-01,2005.000000,2035.000000,1998.300049,2030.750000,2030.750000,112449
2019-02-04,2030.000000,2051.000000,2018.300049,2047.150024,2047.150024,82381
2019-02-05,2049.000000,2054.750000,2028.050049,2044.349976,2044.349976,71284
2019-02-06,2052.000000,2086.000000,2040.400024,2077.850098,2077.850098,355138
2019-02-07,2079.399902,2097.800049,2069.500000,2079.899902,2079.899902,94880
2019-02-08,2078.000000,2088.250000,2054.000000,2062.750000,2062.750000,856235
2019-02-11,2062.000000,2093.449951,2051.050049,2065.550049,2065.550049,70084
2019-02-12,2070.000000,2077.000000,2020.349976,2050.649902,2050.649902,88124
2019-02-14,2064.000000,2075.000000,2033.150024,2044.650024,2044.650024,40054
2019-02-15,2045.000000,2052.000000,2013.000000,2030.900024,2030.900024,69676
2019-02-18,2035.000000,2044.099976,1965.599976,1971.750000,1971.750000,103574
2019-02-19,1971.750000,1971.750000,1895.000000,1904.849976,1904.849976,173030
2019-02-20,1913.949951,1933.800049,1882.000000,1914.449951,1914.449951,246655
2019-02-21,1924.000000,1939.800049,1898.650024,1912.250000,1912.250000,199720
2019-02-22,1920.000000,1930.500000,1905.000000,1925.900024,1925.900024,63686
2019-02-25,1927.150024,1990.000000,1927.150024,1985.000000,1985.000000,124746
2019-02-26,1977.000000,2038.650024,1969.900024,2032.349976,2032.349976,217075
2019-02-27,2037.000000,2070.000000,2020.849976,2053.750000,2053.750000,142848
2019-02-28,2065.000000,2070.000000,1977.849976,1984.250000,1984.250000,342425
2019-03-01,1990.000000,2005.949951,1982.500000,1991.650024,1991.650024,141607
2019-03-05,2002.000000,2005.000000,1978.050049,1987.849976,1987.849976,87491
2019-03-06,1990.000000,2014.349976,1986.449951,1999.400024,1999.400024,110167
2019-03-07,2000.500000,2021.000000,2000.500000,2011.500000,2011.500000,70885
2019-03-08,2029.000000,2032.599976,2010.050049,2022.300049,2022.300049,96587
2019-03-11,2022.699951,2032.800049,2005.500000,2014.099976,2014.099976,52839
2019-03-12,2018.000000,2024.900024,2003.349976,2012.550049,2012.550049,55412
2019-03-13,2006.099976,2015.150024,1978.599976,2001.150024,2001.150024,91421
2019-03-14,2009.000000,2009.000000,1982.300049,1988.599976,1988.599976,47407
2019-03-15,1993.000000,2069.000000,1993.000000,2040.199951,2040.199951,184492
2019-03-18,2045.000000,2062.899902,2012.000000,2021.300049,2021.300049,108133
2019-03-19,2026.000000,2030.000000,1996.400024,2024.699951,2024.699951,82270
2019-03-20,2025.000000,2044.599976,2002.000000,2015.500000,2015.500000,154786
2019-03-22,2015.500000,2015.500000,1985.500000,2004.650024,2004.650024,151043
2019-03-25,2007.000000,2010.000000,1979.300049,1986.900024,1986.900024,535545
2019-03-26,1985.000000,1994.000000,1959.000000,1981.800049,1981.800049,133616
2019-03-27,1985.000000,1998.250000,1961.000000,1968.199951,1968.199951,125014
2019-03-28,1978.000000,2010.949951,1972.400024,2000.449951,2000.449951,204930
2019-04-01,2010.000000,2040.000000,2009.250000,2031.300049,2031.300049,532795
2019-04-02,2040.000000,2084.000000,2035.550049,2079.500000,2079.500000,156214
2019-04-03,2089.800049,2089.800049,2060.000000,2070.100098,2070.100098,71551
